,title,releaseyear,count,avg,std,idxstart,idxstop
11265,Dances With Wolves: Special Edition,1990,70799,3.943968135143152,0.9824425256361701,63685790,63756588
12823,Sky Captain and the World of Tomorrow,2004,70712,2.8601934607987327,1.0536294846771852,72176838,72247549
4893,Willy Wonka & the Chocolate Factory,1971,70467,4.074219138036244,0.9446924115865788,28133077,28203543
5361,Ace Ventura: Pet Detective,1994,70452,3.3671577811843525,1.115649313192051,30507308,30577759
3589,City Slickers,1991,70370,3.5229785419923263,0.8997603118027846,20994730,21065099
3217,American History X,1998,70341,4.1915952289560865,0.8702595195283123,18694186,18764526
12417,Beetlejuice,1988,70269,3.6557230073005167,0.9513882221998508,69964305,70034573
12962,Total Recall,1990,70176,3.606859895120839,0.9200905384415572,72978103,73048278
889,City of Angels,1998,69665,3.526907342280916,1.0710750592883993,5566887,5636551
15131,I Am Sam,2001,69249,3.861008823232104,1.0026118609622958,85726019,85795267
11023,Finding Forrester,2000,69056,3.786941033364226,0.9151175324719152,62567179,62636234
13097,Snatch,2000,68818,3.848004882443546,1.068888561402351,73862319,73931136
17529,Mrs. Doubtfire,1993,68615,3.6652481235881367,0.9915777673547956,99373393,99442007
9862,The Devil's Advocate,1997,68419,3.610956020988322,0.9933086125844078,55572628,55641046
11198,Ransom,1996,67967,3.729206820957229,0.9066435970908646,63326813,63394779
5728,Notting Hill,1999,67860,3.6289566755084,0.9908102657912452,32745491,32813350
9204,Punch-Drunk Love,2002,67795,2.9006563905892766,1.280326037963479,52135846,52203640
110,The Lion King: Special Edition,1994,67575,4.195190529041805,0.8967358649967214,479764,547338
9870,National Lampoon's Animal House,1978,67311,4.061282702678612,0.9738312767518198,55669055,55736365
1022,Red Dragon,2002,67177,3.626241124194293,0.9368596971048228,6175173,6242349
6683,The Hours,2002,66577,3.350706700512189,1.141217304339828,38433890,38500466
15252,The Fifth Element,1997,66395,3.825272987423752,1.0214654669074177,86306585,86372979
1112,Dogma,1999,66266,3.587858026740712,1.1271112817159517,6872050,6938315
1086,Walking Tall,2004,65948,3.5253381452053127,1.0210873301685237,6762485,6828432
11506,Turner and Hooch,1989,65933,3.321113858007371,0.9900340414585498,65045337,65111269
2732,Miracle,2004,65884,3.9977232712039332,0.8678170002141076,15582376,15648259
2578,Serendipity,2001,65700,3.476438356164384,1.005740952810645,14702847,14768546
10007,Bad Santa,2003,65630,3.1371324089593173,1.1794613955511224,56373962,56439591
3515,High Fidelity,2000,65477,3.7101272202452766,1.005856779153244,20598708,20664184
15149,Sixteen Candles,1984,65363,3.986138947110751,0.8794637977471577,85818137,85883499
3992,The Nutty Professor,1996,65317,3.1632040663227032,1.0316592680280954,23014432,23079748
10874,Rushmore,1998,65185,3.763887397407379,1.1207594411098911,61778705,61843889
6978,Crash,2005,65074,4.013753572855518,0.9998055144212254,40382038,40447111
6588,Shakespeare in Love,1998,64957,3.8671120895361546,0.9660469901672339,37965027,38029983
5751,We Were Soldiers,2002,64917,4.005299074202443,0.9338304605043806,32902167,32967083
12707,Field of Dreams,1989,64742,3.8140774149701895,0.9448759773891298,71256946,71321687
13519,Frequency,2000,64590,3.7344635392475616,0.9169642368701988,76473223,76537812
7192,To Kill a Mockingbird,1962,64555,4.292463790566184,0.838913804311948,41438117,41502671
14746,21 Grams,2003,64281,3.382508050590377,1.049326323773497,83235691,83299971
12110,Platoon,1986,64175,3.9860381768601476,0.8972058969960393,68012989,68077163
3666,Blade Runner,1982,64161,3.9714468290706186,0.9909087107855736,21329041,21393201
4134,L.A. Confidential,1997,64065,3.940669632404589,0.9014802232321221,23680057,23744121
1018,Panic Room,2002,63731,3.367638982598735,0.9026644645956474,6082875,6146605
16187,Constantine,2005,63666,3.4062765055131465,1.1051526118815431,92019293,92082958
402,Scarface: 20th Anniversary Edition,1983,63307,4.100889317137125,0.965601853120624,2670289,2733595
8100,Groundhog Day,1993,63219,3.8318227115265984,0.9547898753073942,47040086,47103304
3822,While You Were Sleeping,1995,63042,3.6352114463373626,0.9479988292525859,22095132,22158173
14747,Austin Powers in Goldmember,2002,62963,3.3468862665374903,1.105411426862403,83299972,83362934
3543,Moulin Rouge,2001,62955,3.3735684218886512,1.2875534729631155,20740563,20803517
10235,Airplane!,1980,62906,3.808889454106127,1.0014334067270705,57812924,57875829
14547,Die Hard 2: Die Harder,1990,62809,3.660064640417775,0.9473476461002076,82543520,82606328
13230,Daredevil,2003,62628,2.9796416938110752,1.0577246457338991,74759932,74822559
8799,Crimson Tide,1995,62604,3.891636317168232,0.8576466663052327,50590723,50653326
3026,Election,1999,62547,3.583625113914336,1.0170288845245572,17125127,17187673
7459,The Others,2001,62457,3.6190659173511377,0.9500958405229144,42731933,42794389
16347,Phenomenon,1996,62296,3.5747238988057015,0.9762835545898976,92796621,92858916
150,Citizen Kane,1941,61758,4.021228019042067,1.039686362588953,695430,757187
3208,Insomnia,2002,61695,3.257784261285356,0.8773768187001209,18348778,18410472
14446,Never Been Kissed,1999,61694,3.5407495056245337,0.990219095200235,81999951,82061644
1943,Basic Instinct,1992,61575,3.6028420625253754,0.9115000609820324,11465213,11526787
5097,Windtalkers,2002,61447,3.3588783829967284,1.0437093663612071,29082735,29144181
1751,Interview with the Vampire,1994,61353,3.7140808110442847,1.0171255817881169,10681119,10742471
13999,Legends of the Fall,1994,61274,3.8612951659757813,1.013440276600544,78564611,78625884
1503,The First Wives Club,1996,61249,3.4729383336870807,1.036087371346309,9317812,9379060
5409,Bad Boys,1995,61174,3.7159087193905913,0.9956732632916988,30964812,31025985
1229,Almost Famous,2000,61093,3.836838917715614,0.918205679630689,7568719,7629811
15750,Blow,2001,61087,3.625746885589405,0.969367494625238,89122346,89183432
7059,Big Momma's House,2000,61059,2.989338181103523,1.1609813145497043,40904621,40965679
9245,A Fish Called Wanda,1988,61039,3.818362030832746,0.9652218411527769,52525664,52586702
9254,American Wedding,2003,61019,3.4802930234844887,1.1082530640201702,52595578,52656596
7953,Blazing Saddles,1974,60889,4.004516415116031,0.9761712681807488,46240764,46301652
16668,What's Eating Gilbert Grape,1993,60861,3.8428057376645137,0.9302512313079913,94686340,94747200
15068,The Pianist,2002,60787,4.121489792225312,0.8957522999918536,85369084,85429870
12134,Magnolia,1999,60612,3.412971028839174,1.21243748517866,68273530,68334141
13472,Basic,2003,60544,3.5081098044397465,0.9729597467028552,76033027,76093570
6958,Beaches,1988,60471,3.692612988043856,1.1030504293710068,40172178,40232648
320,U-571,2000,60425,3.6161522548613982,0.9073873746822876,2016405,2076829
2040,The Matrix: Revolutions,2003,60415,3.517040470081933,1.112077407598402,11911482,11971896
5153,Billy Madison,1995,59968,3.772662086446105,1.059666888144275,29572667,29632634
4157,Coach Carter,2005,59518,4.070785308646124,0.8915520780891357,23804585,23864102
10982,"Legally Blonde 2: Red, White & Blonde",2003,59352,2.9067765197465967,1.099366266641303,62314742,62374093
5654,Vanilla Sky,2001,59296,3.0867512142471667,1.1248594665020424,32356862,32416157
16995,The American President,1995,59137,3.8141096098889022,0.9161500008428292,96432237,96491373
2318,The Negotiator,1998,59078,3.843579674328853,0.8778962240475282,13664882,13723959
17281,Life Is Beautiful,1997,59047,4.175876843870137,0.9886523921646446,97773738,97832784
4944,Psycho,1960,58837,3.93991875860428,0.9251304904645288,28315043,28373879
2601,Miss Congeniality 2: Armed and Fabulous,2005,58832,3.2255065270601038,1.0545626300302589,14796273,14855104
15495,Wild Wild West,1999,58624,2.8559804858078603,1.0937171957157614,87421713,87480336
2286,Amadeus,1984,58576,4.067877629063099,0.9062715731012247,13451506,13510081
15766,The Pelican Brief,1993,58567,3.7159834036232007,0.9008002272012764,89231386,89289952
239,Sahara,2005,58563,3.5237607363010777,1.0024276573366873,1399695,1458257
732,Overboard,1987,58536,3.5140597239305724,1.0165571766300316,5072187,5130722
12876,Clerks,1994,58527,3.7645701983699826,1.099357861485898,72450793,72509319
10620,The Life Aquatic with Steve Zissou,2004,58364,3.0774107326434104,1.263053006608943,59975545,60033908
3425,Fast Times at Ridgemont High,1982,58272,3.917936573311368,0.9229624981669812,19958570,20016841
12998,Forever Young,1992,58149,3.3892242342946566,0.96259014371675,73270767,73328915
4222,The Good Girl,2002,58059,3.1086997709226822,1.0219772412464514,24168319,24226377
14941,Dr. Strangelove,1964,57954,4.117006591434587,1.0096642640355096,84681802,84739755
3265,Rear Window,1954,57941,4.241003779706944,0.8273035203343673,19012009,19069949
8103,The Lost World: Jurassic Park,1997,57766,3.3375688121040064,1.0360784608736835,47112745,47170510
8192,2001: A Space Odyssey,1968,57445,3.796622856645487,1.084624939811334,47693130,47750574
14456,Without a Paddle,2004,57428,3.4569896217872813,1.0455993112005362,82065915,82123342
3974,E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease),2002,57423,4.123312958222315,0.9178489915033192,22924808,22982230
5985,Shallow Hal,2001,57375,3.2496906318082788,0.9747928175714702,34672171,34729545
6999,A Time to Kill,1996,57033,3.961741447933652,0.8808181712706588,40597789,40654821
3019,U.S. Marshals,1998,56918,3.7012017288028387,0.9455031506604004,17044860,17101777
15422,The Exorcist,1973,56893,3.92499956057863,0.985624023363132,87136865,87193757
3749,Frida,2002,56504,3.7875548633725047,0.9942120529272512,21748794,21805297
6980,Trading Places,1983,56451,3.9353067261873127,0.8414529603705806,40447212,40503662
1569,In Good Company,2004,56213,3.4711187803532986,0.8323887720895371,9767298,9823510
6480,Gremlins,1984,56160,3.3577457264957267,0.9741452039428864,37473465,37529624
12591,Sin City,2005,56147,3.597663276755659,1.2223191219434186,70551305,70607451
13410,Sling Blade,1996,56102,4.024437631456989,0.875146682320452,75658430,75714531
12981,Stripes,1981,56004,3.8580815656024567,0.9220767649051672,73113834,73169837
12048,Unfaithful,2002,55964,3.3997569866342654,0.9635690857506826,67827061,67883024
6196,Hollow Man,2000,55740,2.855095084320057,1.0088112259641937,35890061,35945800
3139,A.I. Artificial Intelligence,2001,55610,2.96468261104118,1.095942695163514,17833684,17889293
17721,An Officer and a Gentleman,1982,55605,3.846110961244493,0.8980808750201486,100292634,100348238
12471,Mary Poppins,1964,55444,4.147644470095953,0.9315682820406794,70188556,70243999
12986,Secretary,2002,55443,3.422812618364807,1.1527810019197189,73173024,73228466
6116,Divine Secrets of the Ya-Ya Sisterhood,2002,55428,3.3011474345096343,1.086761306604513,35455445,35510872
5071,Tombstone,1993,55322,4.066356964679513,0.9041737450766602,28981105,29036426
6770,The Bodyguard,1992,54974,3.275693964419544,1.048689014828018,39038972,39093945
5114,Batman Begins,2005,54922,4.236699319034267,0.8514100708721606,29368242,29423163
4272,Final Destination,2000,54845,3.486352447807457,1.0220741239084037,24428482,24483326
15852,Dr. Dolittle,1998,54797,3.277569939960217,0.9878559027046248,90178561,90233357
1458,Mr. Holland's Opus,1995,54794,3.7886264919516734,0.9805186372543584,9135265,9190058
12125,Wayne's World,1992,54617,3.5726422176245487,0.9675516412616216,68213757,68268373
14696,Scent of a Woman,1992,54444,3.7696715891558297,0.9424097294468908,83012018,83066461
15051,Gone with the Wind: Collector's Edition,1939,54347,4.1317644028189235,0.9958553510996428,85228956,85283302
16824,This Is Spinal Tap,1984,54193,3.86514863543262,1.0911996279877645,95282288,95336480
1214,The Cider House Rules,1999,54144,3.786439864066194,0.9103343921086214,7498588,7552731
12795,In the Bedroom,2001,54124,3.2898159781243077,1.0661023798717255,72023942,72078065
12700,Blade 2,2002,53993,3.4634860074454097,1.058318923228944,71061163,71115155
8454,The Punisher,2004,53937,3.436342399466044,1.0399235407231675,48948369,49002305
16676,Donnie Darko,2001,53892,3.925480590811252,1.0643993979318616,94768423,94822314
4661,A Knight's Tale,2001,53799,3.5059201843900443,1.0885774747936294,26956104,27009902
6591,The Rookie,2002,53786,3.766630721749154,0.8950915870220699,38040003,38093788
12895,Chinatown,1974,53759,3.969288863260105,0.971958402641482,72549262,72603020
13389,Run Lola Run,1998,53365,3.886648552422,1.004229200784953,75550110,75603474
2416,Dead Man Walking,1995,53163,3.7792073434531535,0.9154823884919182,13948474,14001636
1287,The Longest Yard,2005,53163,3.7237740533829915,1.024690230162354,8063331,8116493
5736,Jersey Girl,2004,52957,3.4147138244235893,1.0397073029052124,32818111,32871067
9978,My Cousin Vinny,1992,52939,3.818583652883508,0.8852830769531412,56023421,56076359
14082,Underworld,2003,52848,3.5560475325461702,1.0431028900730035,79177146,79229993
14433,Nine to Five,1980,52470,3.4870783304745565,0.9410359597236851,81802736,81855205
14040,The Full Monty,1997,52388,3.6668893639764826,0.9555067618410572,78950260,79002647
15982,28 Days Later,2002,52315,3.334932619707541,1.1175685181948618,90861511,90913825
8952,Analyze That,2002,52175,3.0383325347388594,1.0036381822989415,51184010,51236184
9072,Unforgiven,1992,52160,3.9642638036809816,0.9193867543244518,51675796,51727955
9507,Risky Business,1983,52125,3.7183501199040765,0.869698788622613,53697790,53749914
181,Planet of the Apes,2001,52025,2.9947333012974533,1.035947422633708,1048218,1100242
11145,Ghost Ship,2002,51948,3.0818895818895817,1.0628371148518412,62926284,62978231
11973,Close Encounters of the Third Kind,1977,51915,3.9005682365404986,0.8954251790714141,67262009,67313923
14373,Unbreakable,2000,51871,3.4136415338050163,0.9980307503019702,81215649,81267519
1353,Aladdin: Platinum Edition,1992,51856,4.182621104597347,0.8784130128127752,8474401,8526256
16840,Hero,2002,51736,3.7999845368795424,1.0444933914532435,95431142,95482877
1534,Flatliners,1990,51622,3.3608732710859712,0.9003924240238466,9651642,9703263
5851,In the Line of Fire,1993,51611,3.7902385150452425,0.8259316840339794,33545105,33596715
11264,The Girl Next Door,2004,51483,3.5812015616805546,1.0370942553694982,63634307,63685789
14922,Shall We Dance?,2004,51459,3.6094560718241717,1.0020503928962952,84500181,84551639
15058,Deuce Bigalow: Male Gigolo,1999,51392,3.2520431195516815,1.0984419286511742,85285000,85336391
9946,Hellboy,2004,51344,3.3693518229978188,0.9840937751883956,55945397,55996740
3105,Toy Story,1995,51306,4.352103067867306,0.7946761084336609,17533512,17584817
6240,The Chronicles of Riddick,2004,51262,3.557508485817954,1.0941048257565813,36250856,36302117
14078,Hannibal,2001,51228,3.4543608963847894,1.0582169253671545,79090627,79141854
1450,The Whole Nine Yards,2000,51091,3.5665577107514044,0.9543659879899932,9080965,9132055
7763,Once Upon a Time in Mexico,2003,51048,2.9468147625763987,1.0514745327408384,45033470,45084517
1037,Be Cool,2005,50982,3.0804205405829514,1.0936878299539547,6271297,6322278
14015,Charlie's Angels,2000,50975,3.130044139283963,1.0516148622722907,78643180,78694154
17555,Zoolander,2001,50870,3.2144682524080985,1.1547812706736442,99457681,99508550
13512,Terms of Endearment,1983,50850,3.8194100294985245,0.9897075271014552,76398565,76449414
4191,Annie Hall,1977,50665,3.72495805783085,1.1772397496361633,24002240,24052904
3161,Saved!,2004,50638,3.5327224613926296,1.0061158108647732,18182960,18233597
11312,Rules of Engagement,2000,50411,3.766380353494277,0.9076023736514114,64144722,64195132
12046,The Missing,2003,50353,3.4350684169761485,0.9391127083965072,67776583,67826935
16907,Just Married,2003,50321,3.0803044454601465,1.0447023439898648,95901323,95951643
6527,Tears of the Sun,2003,50244,3.5355863386673034,0.9691665119766184,37718501,37768744
9082,On Golden Pond,1981,50202,3.7459463766383814,1.0120366398431246,51744020,51794221
2004,"Planes, Trains and Automobiles",1987,50196,3.692385847477887,0.9642705595356168,11681511,11731706
16495,Saw,2004,49969,3.63393303848386,1.094486528592711,93726054,93776022
8722,Thelma & Louise: Special Edition,1991,49835,3.7031804956355976,0.9734454194139198,50260451,50310285
6534,Glory,1989,49636,4.056612136352647,0.8570447744215149,37772956,37822591
2677,Kate & Leopold,2001,49565,3.433874709976798,0.9936398606848624,15292610,15342174
13281,Fatal Attraction,1987,49456,3.722884988676804,0.8820931792828867,75040565,75090020
