,title,releaseyear,idx,count,avg,std
353,As Time Goes By: Series 8,2000,2249499,389,4.3984575835475574,0.9447991510694286
354,"The Good, the Bad and the Ugly",1966,2249888,42691,4.034574031997376,0.9160617424301454
355,R.E.M.: Road Movie,1996,2292579,122,3.057377049180328,1.2822826746992706
356,Phil of the Future: Gadgets and Gizmos,2004,2292701,229,2.9737991266375547,1.2811069087375018
357,My Life So Far,1999,2292930,3008,3.1891622340425534,0.9770244069444846
358,Montenegro,1981,2295938,296,2.685810810810811,1.1445824291768696
359,Alvarez Kelly,1966,2296234,232,3.1120689655172415,0.953862851814318
360,Affliction,1998,2296466,8850,3.1887005649717515,1.022618222496906
361,They Call Me Bruce?,1982,2305316,340,2.8705882352941177,1.1457156540178683
362,Crash,1996,2305656,6280,2.8103503184713374,1.1801926344233098
363,St. Ives,1998,2311936,873,3.221076746849943,0.9880918632355977
364,The Quiet Man,1952,2312809,15403,3.9061871064078426,1.0478842686804215
365,Digging to China,1998,2328212,426,3.2464788732394365,0.9557335239503145
366,Without Evidence,1995,2328638,276,2.3079710144927534,1.07814666490413
367,Neil Young: Silver & Gold,1999,2328914,318,3.4339622641509435,1.208087536328122
368,Desecration,1999,2329232,147,1.727891156462585,0.8772081806701971
369,The Matrix: Reloaded: Bonus Material,2003,2329379,1182,3.418781725888325,1.1501868625074227
370,Re-Animator,1985,2330561,6182,3.405532190229699,1.0997140005759618
371,Schindler's List,1993,2336743,101141,4.458004172392996,0.7816884272934222
372,Felix!: Felix the Cat 1919-1930,1919,2437884,138,2.9130434782608696,1.1639404640731168
373,Hit Team,2001,2438022,223,2.7443946188340806,1.0165237811478907
374,Hemp Revolution,1995,2438245,418,3.215311004784689,1.2106208711676194
375,Reversal of Fortune,1990,2438663,7912,3.479145601617796,0.8685435655225848
376,Legend of Crystania: The Chaos Ring,1996,2446575,117,2.871794871794872,1.166032512913033
377,The Terminal,2004,2446692,136919,3.5796273709273367,0.9930616687511938
378,Body Chemistry II: Voice of a Stranger,1991,2583611,178,2.196629213483146,1.1758763825384626
379,The Blue and the Gray,1982,2583789,1404,3.5,1.0870252672426395
380,8.5: Bonus Material,1963,2585193,323,3.365325077399381,1.2916637228638324
381,Men in Black II: Bonus Material,2002,2585516,499,3.130260521042084,1.1695305621214014
382,Needful Things,1993,2586015,5971,3.3168648467593367,0.9782847147295161
383,Bittersweet,1999,2591986,117,2.4444444444444446,1.135626973518134
384,The Anniversary Party,2001,2592103,9747,3.126397866010054,1.0739688223603294
385,L'Ennui,1998,2601850,416,2.610576923076923,1.0662134897014302
386,Kingdom of the Spiders,1977,2602266,195,2.917948717948718,1.087663172520487
387,National Geographic's Most Amazing Moments,2004,2602461,150,3.0866666666666664,1.0950596127862426
388,The Cat Returns,2002,2602611,2647,3.9697771061579146,0.9944276494627984
389,The Principal,1987,2605258,6183,3.2120329936923824,0.9843531455722629
390,Lackawanna Blues,2005,2611441,3118,3.9300833867864013,0.9797104889612565
391,Chris Rock: Never Scared,2004,2614559,11736,3.8279652351738243,1.0364711663535753
392,Five on the Black Hand Side,1973,2626295,211,3.037914691943128,1.1472131541952237
393,Dream Theater: Images and Words: Live in Tokyo / 5 Years in a LIVEtime,2004,2626506,170,3.5352941176470587,1.3811509166891505
394,Bamboozled,2000,2626676,4927,3.0785467830322713,1.2092434061750423
395,A Storm in Summer,2000,2631603,330,3.06969696969697,1.1407028265397021
396,The Snow Walker,2003,2631933,1384,3.6054913294797686,0.9070207320157159
397,The Color Purple: Bonus Material,1985,2633317,236,3.652542372881356,1.261403030017267
398,Full Frame: Documentary Shorts,1999,2633553,198,3.0303030303030303,1.1005466543839317
399,S.W.A.T.: Season 1,1975,2633751,433,3.2448036951501154,1.1850208369886162
400,Mule Skinner Blues,2001,2634184,232,2.814655172413793,1.208857704636676
401,Real Women Have Curves,2002,2634416,35873,3.5206701418894433,0.9777002794970239
402,Scarface: 20th Anniversary Edition,1983,2670289,63307,4.100889317137125,0.965601853120624
403,Fire Down Below,1997,2733596,10377,2.9787029006456587,1.1649325625154847
404,Short: International Release,2000,2743973,122,2.2868852459016393,0.918654648864674
405,The Onion Field,1979,2744095,3008,3.538896276595745,0.9075351554570169
406,Sex and the City: Season 2,1999,2747103,44240,4.160126582278481,1.14805503514586
407,Mystery Science Theater 3000: The Touch of Satan,1998,2791343,1739,3.8895917193789535,1.0699517678747743
408,Red Dwarf: Series 1,1988,2793082,3747,3.9492927675473712,1.2168602080361524
409,Highlander 4: Endgame: Bonus Material,2000,2796829,205,2.975609756097561,1.2588768683477016
410,Shogun,1980,2797034,3760,3.899468085106383,1.037591182377432
411,Scooby-Doo's Greatest Mysteries,1999,2800794,2356,3.816213921901528,1.123793567076314
412,Reba: Season 1,2001,2803150,1130,3.604424778761062,1.3985383887733431
413,My Big Phat Hip Hop Family,2005,2804280,182,2.010989010989011,1.0586587564067111
414,Legend of 1900,1998,2804462,3035,3.59835255354201,1.078071339523983
415,"Steal Big, Steal Little",1995,2807497,215,3.1488372093023256,1.1915149811241883
416,Raining Stones,1993,2807712,144,2.8472222222222223,1.075739051151737
417,National Lampoon's Van Wilder: Bonus Material,2002,2807856,481,2.8898128898128896,1.3192640195758263
418,Tempo,2003,2808337,1703,2.486788021139166,0.9408373010545273
419,Battle of Britain,1969,2810040,2088,3.6954022988505746,0.909263696811625
420,Shoot the Piano Player,1960,2812128,1826,3.62157721796276,1.0656207426415885
421,Thug Immortal: The Tupac Shakur Story,2000,2813954,253,3.2134387351778657,1.366560421125441
422,Johnny Skidmarks,1998,2814207,177,2.480225988700565,1.0527896516512796
423,Sabrina,1995,2814384,24506,3.716967273320819,0.949918813571507
424,A Delicate Balance,1973,2838890,183,2.8579234972677594,1.1695265749216126
425,George Harrison: The Quiet One,2003,2839073,141,2.5106382978723403,1.246936792955229
426,Mandy Moore: The Real Story,2000,2839214,217,2.912442396313364,1.261511794257382
427,Masti,2004,2839431,341,2.9149560117302054,1.1895608055448417
428,She Killed in Ecstasy,1970,2839772,114,2.1140350877192984,1.0493002842314254
429,Jackie Chan's Who Am I,1998,2839886,4778,3.5048137295939723,1.0038007808227882
430,Slayers Try DVD Collection,1997,2844664,1249,3.4715772618094474,1.489552888783132
431,Kiss the Bride,2002,2845913,606,2.907590759075908,0.9688422222755262
432,Ray: Bonus Material,2004,2846519,809,3.6959208899876392,1.0460334986357664
433,Morrissey: Oye Esteban!,2000,2847328,122,3.7049180327868854,1.3162821748292346
434,The Iceman Cometh,1973,2847450,279,3.10752688172043,1.2104298735028205
435,Cinema Paradiso: Director's Cut,1988,2847729,19244,4.209467886094367,0.8959200737723867
436,Party Monster,2003,2866973,8185,2.83787416004887,1.1787084350589117
437,Ghostbusters 2,1989,2875158,26894,3.3252398304454527,0.9952315700408673
438,Rocky IV,1985,2902052,27362,3.3924055259118484,1.1104776701746866
439,The Best of Insomniac: Uncensored: Vol. 2,2001,2929414,1685,3.653412462908012,1.1868700273921435
440,Egypt Uncovered,2004,2931099,110,3.481818181818182,1.1734317827467988
441,The Idiot,1951,2931209,144,3.2847222222222223,0.9765528548906411
442,227: Season 1,1985,2931353,296,3.4222972972972974,1.2763610089343183
443,Angel's Dance,1999,2931649,188,2.9893617021276597,1.0718316084307018
444,Mackenna's Gold,1969,2931837,1155,3.2606060606060607,1.0135692262561475
445,American Gothic: The Complete Series,1995,2932992,190,3.694736842105263,1.2983688893581768
446,The Ice Pirates,1984,2933182,3025,3.433719008264463,1.054382536185939
447,The Day of the Jackal,1973,2936207,9045,3.794472084024323,0.8722060251921909
448,Harum Scarum,1965,2945252,400,3.555,1.2214642851921622
449,Prodigal Son,1982,2945652,192,3.4166666666666665,1.1960583412006103
450,Jockey,2004,2945844,306,3.4215686274509802,1.0734734518497515
451,We're No Angels,1955,2946150,218,3.7247706422018347,1.091010470379441
452,Stuck on You,2003,2946368,29820,2.994835680751174,0.9760238514054166
453,Science of the Sexes,2004,2976188,111,3.3423423423423424,1.1429020710730127
454,Treasure Island,1998,2976299,343,2.938775510204082,1.0466025636700478
455,Slumber Party Massacre,1982,2976642,920,2.8619565217391303,1.186641441697162
456,The Curse of the Bambino,2003,2977562,389,3.32133676092545,1.1391975086493569
457,The 4400: Season 1,2004,2977951,5657,4.127275941311649,0.9716105717330084
458,The Sidewalks of Bangkok,1984,2983608,101,1.9306930693069306,1.0365348378853385
459,Coming Home,1998,2983709,506,3.3596837944664033,1.1038358822554972
460,Jerry & Tom,1998,2984215,344,2.8401162790697674,1.011857598890608
461,Richard Pryor: Live & Smokin',1985,2984559,1717,3.7973209085614443,1.1821492317645648
462,Mrs. Miniver,1942,2986276,3308,3.951330108827086,0.8836763900718199
463,The Slaughter Rule,2002,2989584,1078,2.750463821892393,1.0128464125276744
464,The Big Chill,1983,2990662,36855,3.741256274589608,0.962752518425588
465,Avalanche,1978,3027517,126,2.3253968253968256,1.1114795307568688
466,Staying Alive,1983,3027643,5038,2.8062723302897976,1.116027965101687
467,Butley,1974,3032681,248,2.588709677419355,1.1948282153095884
468,Grass: A Nation's Battle for Life,1925,3032929,85,3.3529411764705883,1.3169115594311265
469,Bad Lieutenant,1992,3033014,6384,3.204887218045113,1.087926990958571
470,I Was a Teenage Zombie,1987,3039398,124,2.0080645161290325,1.0887694129370766
471,The Best of Abbott and Costello: Vol. 4,1953,3039522,79,3.5443037974683542,1.1561335426613102
472,Soulkeeper,2001,3039601,154,2.3051948051948052,1.1414727447407587
473,American Chopper: Season 2,2004,3039755,475,3.789473684210526,1.2472684836714631
474,The Land Before Time III: The Time of the Great Giving,1995,3040230,2385,3.8540880503144654,1.0798754958729107
475,Help!!!,2000,3042615,146,2.4246575342465753,1.1277059781379926
476,Elizabeth,2000,3042761,958,3.7818371607515657,1.00281647558914
477,Titanic,1953,3043719,4893,3.770284079296955,1.1298125761427225
478,Reincarnation of Isabel,1972,3048612,66,2.121212121212121,1.094270914258654
479,The Main Event,1979,3048678,1505,2.832558139534884,1.021953263380188
480,Forever Mine,1999,3050183,215,2.6651162790697676,0.9974114685735115
481,The Master of Ballantrae,1953,3050398,335,2.955223880597015,0.9778568680308434
482,Dragonheart: A New Beginning,2000,3050733,3967,3.168389210990673,1.0607363408686832
483,Bollywood Bound,2003,3054700,286,2.458041958041958,0.9734167771390353
484,Agneepath,1990,3054986,176,3.1306818181818183,1.2836257202430237
485,Mortal Kombat: Annihilation,1997,3055162,3537,3.06728866270851,1.2031418320803264
486,John Q,2001,3058699,139247,3.634835939014844,1.0732510500236405
487,How to Kill Your Neighbor's Dog,2001,3197946,1006,3.20675944333996,1.0962587905100987
488,Last Hurrah for Chivalry,1979,3198952,210,3.1619047619047618,1.1882264456608431
489,The Man Show: Season 3,2001,3199162,611,3.867430441898527,1.2679234578302319
490,Fairly Oddparents: Timmy's Top Wishes,2001,3199773,436,3.823394495412844,1.1783612631072518
491,Off the Map,2003,3200209,3721,3.3214189733942487,1.0552568536119515
492,David Cross: Let America Laugh,2003,3203930,1541,3.381570408825438,1.1871135354909306
493,Priest,1994,3205471,2965,3.587858347386172,1.0376330082775331
494,Play for Me,2001,3208436,114,2.4210526315789473,1.1308647276830401
495,Wonderland: Bonus Material,2003,3208550,257,3.151750972762646,1.0569056075531362
496,Samurai Deeper Kyo,2003,3208807,1083,3.9732225300092336,1.1174034393741905
497,Metropolitan Opera: G. Puccini: Manon Lescaut,1980,3209890,106,3.1132075471698113,1.1761847075855623
498,Talking Heads: Stop Making Sense,1984,3209996,4697,4.0059612518628915,1.040773312352146
499,The Tuskegee Airmen,1995,3214693,10942,3.8959056845183695,0.8996656792214958
500,4 Dogs Playing Poker,1999,3225635,394,2.83502538071066,1.0498690391452734
501,Traveller,1997,3226029,448,2.935267857142857,0.8751565776450567
502,Benny Hill: Golden Classics,1969,3226477,1064,3.369360902255639,1.1928046991023675
503,Discovering Australia,2001,3227541,109,2.614678899082569,0.9375769754892639
504,Open Your Eyes,1997,3227650,8114,3.522676854818832,1.0046924326572608
505,Unfaithfully Yours,1948,3235764,289,3.536332179930796,1.0388117248525335
506,Wild Bill,1995,3236053,710,3.035211267605634,0.9656930068790045
507,Fate,2003,3236763,140,2.0642857142857145,0.8881016213226492
508,National Geographic: Ambassador: Inside the Embassy,2002,3236903,208,3.043269230769231,1.1236328807006835
509,Bruce Springsteen: VH1 Storytellers,2005,3237111,90,3.6777777777777776,1.315106905479363
510,Back by Midnight,2002,3237201,177,2.6610169491525424,1.0405914684603657
511,Missile to the Moon,1959,3237378,145,2.6758620689655173,1.0094912246766523
512,WWE Divas: South of the Border,2004,3237523,464,3.3900862068965516,1.3664659903975653
513,Tapeheads,1988,3237987,1352,2.676775147928994,1.1595215358263495
514,Good Neighbors: Complete Final Series,1978,3239339,777,3.786357786357786,1.1449263561685579
515,C.S. Lewis: The Magic Never Ends,2002,3240116,46,3.5217391304347827,1.0782258058814995
516,Married to the Mob,1988,3240162,6124,3.1172436316133245,0.9152367135085995
517,UFC 51: Ultimate Fighting Championship: Super Saturday,2005,3246286,872,4.092889908256881,1.0111057153909881
518,The Year That Trembled,2002,3247158,132,2.340909090909091,1.0504655926933097
519,The Treat,1998,3247290,84,1.8214285714285714,1.0137238551113261
520,The Road to Wellville,1994,3247374,4142,2.873732496378561,1.0277372556426676
521,King Arthur: The Truth Behind the Legend,2004,3251516,192,2.453125,1.0645277831234217
522,Stuart Saves His Family,1995,3251708,831,2.651022864019254,1.1675499306806845
523,Concert for George,2003,3252539,2666,3.974118529632408,1.1043143549292767
524,The Crossing,2000,3255205,750,3.496,0.9767210451300822
525,Blackbeard's Ghost,1968,3255955,3351,3.342882721575649,1.0625088344336957
526,Kill & Kill Again,1981,3259306,98,2.204081632653061,1.1424926532472166
527,Disney Princess Party: Vol. 2: The Ultimate Princess Pajama Jam!,2005,3259404,148,2.7364864864864864,1.1470378212294912
528,The Far Pavilions,1984,3259552,461,3.1670281995661607,1.1314272450840357
529,Justice League,2001,3260013,3591,3.7109440267335003,1.064602207986708
530,Extreme Engineering: Boston's Big Dig,2004,3263604,198,3.595959595959596,1.0388337664550134
531,Car Wash,1976,3263802,3875,3.3470967741935485,1.0971111436871368
532,Inbred Rednecks Alien Abduction,2004,3267677,139,1.683453237410072,1.066399652586347
533,Seance,2000,3267816,129,2.953488372093023,1.0181337625243176
534,Extreme Rollercoasters,2003,3267945,189,3.0105820105820107,1.1173921736477712
535,Have Gun Will Travel: Season 1,1957,3268134,633,3.7377567140600316,1.1132319304697125
536,The Incredibles,2004,3268767,133457,4.3088710221269775,0.8333987692560837
537,Band of the Hand,1986,3402224,536,3.0634328358208953,1.1361128441940547
538,Mambo Italiano,2003,3402760,5141,3.3168644232639566,1.0820122038853088
539,Portrait of Jennie,1948,3407901,406,3.6502463054187193,0.9954761904423338
540,Third Man on the Mountain,1959,3408307,155,3.303225806451613,1.1035087356503381
541,Dario Argento Collection: Vol. 2: Demons,1985,3408462,425,3.1858823529411766,1.1845230304593413
542,The Perfect Score,2004,3408887,14883,3.0653094134247127,0.974185355106696
543,The Wanderers,1995,3423770,186,3.5806451612903225,1.229761587569531
544,Hatchet for the Honeymoon,1988,3423956,90,2.3666666666666667,1.311911243610295
545,Once Bitten,1985,3424046,6385,2.965544244322631,0.9768198071248263
546,Transfixed,2001,3430431,390,2.792307692307692,1.114216895375774
547,The Family Man,2000,3430821,78213,3.533837085906435,0.9324252521284233
548,Today You Die,2005,3509034,2764,2.9001447178002895,1.1221426073165417
549,Angels in the Infield,2000,3511798,949,3.547945205479452,1.0623693092130104
550,7 Faces of Dr. Lao,1964,3512747,2091,3.3998087039693927,1.1141797092162748
551,Dust to Glory,2005,3514838,1485,3.5952861952861954,1.1088159132786963
552,Six: The Mark Unleashed,2004,3516323,261,2.6436781609195403,1.2064038403128208
553,The Phantom Lover,1995,3516584,152,2.973684210526316,1.2298233100576759
554,Candyman,1992,3516736,4421,3.1092513006107216,1.096995920763054
555,Dangerous Liaisons,1988,3521157,25807,3.8044329058007516,0.9494523647387403
556,I'll Sleep When I'm Dead,2003,3546964,5371,2.64587600074474,0.9499146110451906
557,Heaven Can Wait,1943,3552335,412,3.4902912621359223,0.9590665529724441
558,5ive Days to Midnight,2004,3552747,1680,3.619642857142857,0.9461550593103137
559,Tom Dowd and the Language of Music,2003,3554427,855,4.071345029239766,0.9142458965275134
560,Dark Shadows: Vol. 19,1969,3555282,86,3.441860465116279,1.3860152954187295
561,Hitler's Fixer,2001,3555368,122,3.040983606557377,1.0194625792793608
562,French Twist,1995,3555490,2153,3.238272178355783,1.0520072099395228
563,Witchboard,1986,3557643,1087,3.2272309107635695,1.0519504664416155
564,Tarnation,2004,3558730,3199,3.0650203188496405,1.2116548447709503
